link,gambar,nama_produk,harga,diskon,rating,kota,deskripsi,content,cluster,label,panjang_deskripsi,harga_diskon
https://shopee.co.id/Bestchicken-Daging-Ayam-Potongan-Campur-1-Kg-Cut-Up-1000-gr-i.269483414.5836165586,https://down-id.img.susercontent.com/file/id-11134201-7rbk7-m77pgjec0gm617_tn.webp,Bestchicken Daging Ayam Potongan Campur 1 Kg / Cut Up 1000 gr,4190,24.0,4.9,BEKASI,"Bestchicken Daging Ayam Potongan Campur 1 Kg / Cut Up 1000 gr. INFORMASI PRODUK: Partingan Ayam / Potongan ayam campur terdiri dari paha, sayap, dada (acak, tidak bisa pilih). Berat: 1000 gr. Isi bervariasi 8-10 pcs. Kesegaran terjamin dan kualitas ayam terbaik. Cocok untuk masakan rumah maupun restoran. Melalui proses modern (screw chilling, blast freezing, dan kontrol rantai dingin terkomputerisasi). Tanpa pengawet, perasa buatan, hormon, bahan tambahan & 0 lemak trans. Memiliki kandungan gizi yang sama dengan ayam segar. Memiliki sertifikasi Halal MUI dan NKV. Nikmati daging ayam segar yang sudah dipotong campur ini! Termasuk dalam kategori daging dan ayam",bestchicken daging ayam potong campur 1 kg cut up 1000 gr bestchicken daging ayam potong campur 1 kg cut up 1000 gr informasi produk partingan ayam potong ayam campur paha sayap dada acak pilih berat 1000 gr isi variasi 810 pcs segar jamin kualitas ayam baik cocok masakan rumah restoran proses modern screw chilling blast freezing kontrol rantai dingin komputerisasi awet asa buat hormon bahan tambah 0 lemak trans milik kandung gizi ayam segar milik sertifikasi halal mui nkv nikmat daging ayam segar potong campur kategori daging ayam,7,Bahan Masakan Instan,100,3184.4
https://shopee.co.id/Ensure-Gold-HMB-Vanila-150-g-Nutrisi-Dewasa-Rendah-Laktosa-i.27475286.21371255298,https://down-id.img.susercontent.com/file/id-11134207-7r991-lr8bggdokhmub4_tn.webp,Ensure Gold HMB Vanila 150 g - Nutrisi Dewasa Rendah Laktosa,6150,0.0,4.9,TANGERANG,"Ensure Gold HMB Vanila 150 g adalah susu nutrisi dewasa pertama dan satu-satunya dengan kandungan HMB (Hidroksi Metil Butirat) serta Triple Protein yang berfungsi untuk memperlambat kerusakan otot, merangsang pembentukan protein, pembuatan antibodi & sel sistem imun, juga berguna untuk bantu pembentukan massa otot. Ensure Gold juga diperkaya dengan 13 Vitamin dan 9 Mineral yang dapat membantu kesehatan tulang, fungsi jantung serta menjaga daya tahan tubuh. Rendah laktosa sehingga nyaman di perut dengan rasa vanila yang lezat. 1  Nikmati susu rendah laktosa dengan nutrisi lengkap untuk dewasa ini! Termasuk dalam kategori suplemen dewasa dan susu nutrisi.",ensure gold hmb vanila 150 g nutrisi dewasa rendah laktosa ensure gold hmb vanila 150 g susu nutrisi dewasa satusatunya kandung hmb hidroksi metil butirat triple protein fungsi lambat rusa otot rangsang bentuk protein buat antibodi sel sistem imun guna bantu bentuk massa otot ensure gold kaya 13 vitamin 9 mineral bantu sehat tulang fungsi jantung jaga daya tahan tubuh rendah laktosa nyaman perut vanila lezat 1 nikmat susu rendah laktosa nutrisi lengkap dewasa kategori suplemen dewasa susu nutrisi,2,Makanan & Minuman Sehari-hari,96,6150.0
https://shopee.co.id/Tong-Tji-Jasmine-Tea-Sachet-Teh-Celup-Per-Renceng-i.510776239.10828437843,https://down-id.img.susercontent.com/file/sg-11134201-7rbk0-lkp17rudsck538_tn.webp,"Tong Tji Jasmine Tea Sachet, Teh Celup Per Renceng",1760,20.0,5.0,SEMARANG,Tong Tji Jasmine Tea Sachet adalah teh melati celup yang dibuat dari perpaduan pucuk daun teh pilihan dengan bunga melati asli. Rasanya yang khas dan aroma melatinya yang 1  halus menjadikan Jasmine Tea Tong Tji sebagai produk unggulan yang dapat memenuhi kepuasan penikmat teh sejati. Produk ini berupa teh celup (tea bag) dalam kemasan sachet per renceng. Nikmati teh melati dengan aroma yang halus dan rasa yang pas ini! Termasuk dalam kategori minuman dan teh celup. ,tong tji jasmine tea sachet teh celup renceng tong tji jasmine tea sachet teh melati celup padu pucuk daun teh pilih bunga melati asli khas aroma melati 1 halus jadi jasmine tea tong tji produk unggul penuh puas nikmat teh sejati produk teh celup tea bag kemas sachet renceng nikmat teh melati aroma halus pas kategori minum teh celup,1,Minuman Teh & Sirup,76,1408.0
https://shopee.co.id/ABT-Telur-Ayam-Negeri-1-Tray-(Isi-30-Butir-1800-1900gram)-i.125168743.19155496348,https://down-id.img.susercontent.com/file/id-11134207-7rasj-m2xnxrqo39bz04_tn.webp,"ABT - Telur Ayam Negeri 1 Tray (Isi 30 Butir, 1800-1900gram)",5900,0.0,4.9,JAKARTA SELATAN,"TELUR AYAM NEGERI 1 tray isi 30 Butir. Estimasi Berat Bersih 1.700 - 1.850 gram dari AMALIA BINTANG TELUR, distributor telur terlengkap & berkualitas. GARANSI SEGAR, BERKUALITAS DAN UTUH SAMPAI TUJUAN. Barang selalu tersedia, kualitas dan kesegaran terjamin, pengiriman dikemas rapih dan aman. Jika telur pecah, busuk, atau encer akan diganti (refund dana sesuai jumlah telur). Dapatkan telur ayam negeri segar dan berkualitas ini! Termasuk dalam kategori bahan makanan dan telur.",abt telur ayam negeri 1 tray isi 30 butir 18001900gram telur ayam negeri 1 tray isi 30 butir estimasi berat bersih 1700 1850 gram amalia bintang telur distributor telur lengkap kualitas garansi segar kualitas utuh tuju barang sedia kualitas segar jamin kirim kemas rapih aman telur pecah busuk encer ganti refund dana sesuai telur dapat telur ayam negeri segar kualitas kategori bahan makan telur,7,Bahan Masakan Instan,71,5900.0
https://shopee.co.id/Tropicana-Slim-Cafe-Latte-10-Sachet-14gr-Kopi-Susu-Nikmat-Tanpa-Gula-Pasir-i.12656836.95387852,https://down-id.img.susercontent.com/file/id-11134207-7r98z-llt2zvh0vig4b3_tn.webp,Tropicana Slim Cafe Latte 10 Sachet 14gr - Kopi Susu Nikmat Tanpa Gula Pasir,2880,50.0,4.9,JAKARTA UTARA,"Tropicana Slim Cafe Latte 10 Sachet @ 14gr adalah paduan kopi susu yang sempurna dengan rasa manis yang bisa dinikmati tanpa rasa khawatir karena diformulasikan tanpa penambahan gula pasir, sehingga aman untuk diabetesi dan cocok untuk diet. Semangati harimu dengan secangkir Tropicana Slim 1  Cafe Latte! Mengapa Tropicana Slim Cafe Latte? Rasa kopi susu yang nikmat, tanpa penambahan gula pasir, aman untuk diabetesi dan 2  cocok untuk diet, lebih rendah kafein, aman untuk ibu hamil dan 3  menyusui. Nikmati kopi instan rendah gula rasa latte yang lezat ini! Termasuk dalam kategori minuman instan dan kopi instan",tropicana slim cafe latte 10 sachet 14gr kopi susu nikmat gula pasir tropicana slim cafe latte 10 sachet 14gr padu kopi susu sempurna manis nikmat khawatir formulasi tambah gula pasir aman diabetes cocok diet semangat hari cangkir tropicana slim 1 cafe latte tropicana slim cafe latte kopi susu nikmat tambah gula pasir aman diabetes 2 cocok diet rendah kafein aman hamil 3 susu nikmat kopi instan rendah gula latte lezat kategori minum instan kopi instan,2,Makanan & Minuman Sehari-hari,96,1440.0
https://shopee.co.id/Cuka-Dapur-Dua-Belibis-650ml-Rasa-Asam-Segar-i.59512114.988097460,https://down-id.img.susercontent.com/file/5e11a7f9da438d4eaef9103371833b47_tn.webp,Cuka Dapur Dua Belibis 650ml Rasa Asam Segar,950,10.0,4.9,JAKARTA UTARA,Cuka Dapur Dua Belibis 650ml Rasa Asam Segar. Rasa asam dan segar dari cuka dapur Dua Belibis menjadikan semua masakan lebih istimewa. Tambahkan cuka masak ini untuk cita rasa asam yang segar pada masakan Anda! Termasuk dalam kategori bumbu masakan dan cuka,cuka dapur belibis 650ml asam segar cuka dapur belibis 650ml asam segar asam segar cuka dapur belibis jadi masakan istimewa tambah cuka masak cita asam segar masakan kategori bumbu masakan cuka,4,Saus & Bumbu Masakan,42,855.0
https://shopee.co.id/Racik-Bumbu-Spesial-Rendang-50g-i.662865944.16220192145,https://down-id.img.susercontent.com/file/id-11134207-7r98z-ln100za03ed2f1_tn.webp,Racik Bumbu Spesial Rendang 50g,700,0.0,4.9,TANGERANG SELATAN,"1pc Indofood Bumbu Rendang 45gr. Bumbu instan Indofood Rendang siap lezatkan masakan rendang Anda tanpa perlu lama mengolah bumbu dapur. Rendang lezat dengan aroma khas pun siap disantap dalam waktu sekejap. Keunggulan: Rempah asli pilihan yang dikeringkan, tanpa bahan pengawet dan pewarna, umur simpan 24 bulan. Masak rendang lezat dengan bumbu siap pakai ini! Termasuk dalam kategori bumbu masakan dan bumbu instan.",racik bumbu spesial rendang 50g 1pc indofood bumbu rendang 45gr bumbu instan indofood rendang lezat masakan rendang olah bumbu dapur rendang lezat aroma khas santap kejap unggul rempah asli pilih kering bahan awet warna umur simpan 24 masak rendang lezat bumbu pakai kategori bumbu masakan bumbu instan,7,Bahan Masakan Instan,62,700.0
https://shopee.co.id/Sasa-MSG-250-gr-i.142014424.2161723767,https://down-id.img.susercontent.com/file/e96644c5c9c46a33a3110dcbb8fb952e_tn.webp,Sasa MSG 250 gr,140520,0.0,5.0,JAKARTA TIMUR,"Sasa MSG 250 gr adalah penyedap rasa yang terbuat dari alami tetes tebu, melalui proses fermentasi yang menghasilkan protein glutamat secara alami dan diproses secara higienis untuk menghasilkan produk berkualitas. Tambahkan MSG Sasa untuk meningkatkan rasa umami pada masakan Anda! Termasuk dalam kategori bumbu masakan dan penyedap rasa.",sasa msg 250 gr sasa msg 250 gr sedap buat alami tetes tebu proses fermentasi hasil protein glutamat alami proses higienis hasil produk kualitas tambah msg sasa tingkat umami masakan kategori bumbu masakan sedap,7,Bahan Masakan Instan,48,140520.0
https://shopee.co.id/Totole-Kaldu-Jamur-200gr-Pengganti-Kaldu-Daging-Sehat-i.65323877.1190364831,https://down-id.img.susercontent.com/file/id-11134201-7r98t-lz4hngmewt9k06_tn.webp,Totole Kaldu Jamur 200gr Pengganti Kaldu Daging Sehat,2880,6.0,4.9,SURABAYA,"Totole Kaldu Rasa Jamur 200gr merupakan kaldu jamur pengganti kaldu daging, kaldu jenis baru yang dapat dinikmati oleh vegetarian maupun non-vegetarian untuk pola makan sehat karena mengandung banyak vitamin B, zat besi, antioksidan, dan dapat meningkatkan sistem kekebalan tubuh. Gunakan penyedap rasa alami ini untuk menambah kelezatan masakan Anda! Termasuk dalam kategori bumbu masakan dan kaldu jamur.",totole kaldu jamur 200gr ganti kaldu daging sehat totole kaldu jamur 200gr kaldu jamur ganti kaldu daging kaldu jenis nikmat vegetarian nonvegetarian pola makan sehat kandung vitamin b zat besi antioksidan tingkat sistem kebal tubuh sedap alami tambah lezat masakan kategori bumbu masakan kaldu jamur,7,Bahan Masakan Instan,57,2707.2
https://shopee.co.id/Omaku-Terasi-Bubuk-10-x-7-gr-i.176929340.15457292015,https://down-id.img.susercontent.com/file/77c53a27f02b055562faef25a5aa13d5_tn.webp,Omaku Terasi Bubuk 10 x 7 gr,500,0.0,4.9,TEGAL,"Omaku Terasi Bubuk 10 x 7 gr. Terasi bubuk Omaku sudah disangrai, sehingga sangat praktis. Tambahkan terasi bubuk Omaku ke sambal, tumis kangkung, sayur asam, dan hidangan lainnya untuk membuat hidangan Anda tambah menggugah selera. Gunakan bumbu instan terasi ini untuk menambah cita rasa pada masakan Anda! Termasuk dalam kategori bumbu masakan dan terasi.",oma terasi bubuk 10 x 7 gr oma terasi bubuk 10 x 7 gr terasi bubuk oma sangrai praktis tambah terasi bubuk oma sambal tumis kangkung sayur asam hidang hidang gugah selera bumbu instan terasi tambah cita masakan kategori bumbu masakan terasi,4,Saus & Bumbu Masakan,54,500.0
https://shopee.co.id/1-SIMBA-Sereal-Choco-Chips-Bag-950gr-1-Choco-Chips-Bag-Strawberi-950-gr-i.67400094.13956746768,https://down-id.img.susercontent.com/file/id-11134207-7qul1-lfthg2wrae201b_tn.webp,1 SIMBA Sereal Choco Chips Bag 950gr  & 1 Choco Chips Bag Strawberi 950 gr,8520,14.0,4.9,TANGERANG,"SIMBA Sereal Choco Chips Bag adalah makanan sereal rasa cokelat berbentuk kerang (shell) yang terbuat dari bahan-bahan berkualitas dan mengandung Kalsium, Iron, Vitamin, dan Serat. Dapat dicampurkan dengan susu untuk sarapan pagi atau dimakan langsung sebagai makanan ringan. Rasa cokelatnya yang lezat bikin hari lebih semangat. Nikmati makanan sereal cokelat yang renyah dan bergizi ini! Termasuk dalam kategori sereal dan sarapan",1 simba real choco chips bag 950gr 1 choco chips bag strawberi 950 gr simba real choco chips bag makan real cokelat bentuk kerang shell buat bahanbahan kualitas kandung kalsium iron vitamin serat campur susu sarap pagi makan langsung makan ringan cokelat lezat bikin semangat nikmat makan real cokelat renyah gizi kategori real sarap,7,Bahan Masakan Instan,61,7327.2
https://shopee.co.id/MamaSuka-Rumput-Laut-Panggang-Pedas-Isi-2-4-5-Gr-i.267130746.3338044881,https://down-id.img.susercontent.com/file/id-11134207-7r98x-lshwm3alc8713b_tn.webp,"MamaSuka - Rumput Laut Panggang Pedas Isi 2 @4,5 Gr",12420,10.0,4.9,JAKARTA TIMUR,"Rumput Laut Kering Panggang Pedas MamaSuka merupakan makanan berupa lembaran rumput laut kering yang dipanggang 2 kali dengan minyak zaitun, minyak jagung, dan minyak wijen kemudian ditaburi garam halus. Makanan ini kaya serat, vitamin, dan mineral serta rendah kolesterol, karena rumput laut punya manfaat baik untuk kesehatan. Salah satunya meningkatkan kesehatan jantung berkat kandungan asam lemak omega-3 dan antioksidan. Nikmati camilan rumput laut panggang rasa pedas yang sehat dan lezat ini! Termasuk dalam kategori makanan ringan dan rumput laut.",mamasuka rumput laut panggang pedas isi 2 45 gr rumput laut kering panggang pedas mamasuka makan lembar rumput laut kering panggang 2 kali minyak zaitun minyak jagung minyak wijen tabur garam halus makan kaya serat vitamin mineral rendah kolesterol rumput laut manfaat sehat salah satu tingkat sehat jantung berkat kandung asam lemak omega3 antioksidan nikmat camil rumput laut panggang pedas sehat lezat kategori makan ringan rumput laut,6,Produk Segar & Bahan Mentah,79,11178.0
https://shopee.co.id/Tropicana-Slim-Sweetener-Classic-100-Sachet-Pemanis-untuk-Bantu-Batasi-Gula-i.12656836.95387810,https://down-id.img.susercontent.com/file/id-11134207-7qul5-ljz48wbbpcfe7f_tn.webp,Tropicana Slim Sweetener Classic 100 Sachet - Pemanis untuk Bantu Batasi Gula,8650,17.0,4.9,JAKARTA UTARA,"Tropicana Slim Sweetener Classic 100 Sachet telah dipercaya selama hampir 50 tahun dan dinikmati di lebih dari 30 negara. Nikmati rasa manis pemanis buatan Tropicana Slim Sweetener Classic dengan berbagai minuman favoritmu tanpa rasa khawatir karena diformulasikan bebas gula pasir dan rendah kalori, sehingga ideal untuk bantu jaga dan kontrol kadar gula darah. Mengapa Tropicana Slim Sweetener 1  Classic? Bebas gula pasir dan rendah kalori, 2  aman untuk diabetesi dan cocok untuk diet, rasa manis paling pas, paling mirip dengan gula pasir. Gunakan pemanis nol kalori ini untuk minuman Anda! Termasuk dalam kategori bahan makanan dan pemanis",tropicana slim sweetener classic 100 sachet man bantu batas gula tropicana slim sweetener classic 100 sachet percaya 50 nikmat 30 negara nikmat manis man buat tropicana slim sweetener classic minum favorit khawatir formulasi bebas gula pasir rendah kalori ideal bantu jaga kontrol kadar gula darah tropicana slim sweetener 1 classic bebas gula pasir rendah kalori 2 aman diabetes cocok diet manis pas gula pasir man nol kalori minum kategori bahan makan man,2,Makanan & Minuman Sehari-hari,97,7179.5
https://shopee.co.id/Tong-Tji-Super-Jasmine-Tea-250g-Teh-Seduh-per-Pack-i.511533989.11828471997,https://down-id.img.susercontent.com/file/sg-11134201-7rbk0-lkq5lyn0qjpj00_tn.webp,"Tong Tji Super Jasmine Tea 250g, Teh Seduh per Pack",2000,17.0,4.9,SIDOARJO,"Tong Tji Jasmine Tea Super (Teh Super) dibuat dari perpaduan pucuk daun teh pilihan dengan bunga melati asli. Rasanya yang khas dan aroma melatinya yang halus membuat Teh Jasmine Super Tong Tji digemari masyarakat, terlebih bila disajikan di dalam poci tanah liat. Produk ini berupa teh seduh (Loose Tea) kemasan 250 gram. Paduan daun teh pucuk dan bunga melati asli pilihan, diolah secara cermat untuk mendapatkan kenikmatan yang mantap bagi pecinta teh sejati. Rasa sepet yang pas dan aroma bunga melati asli yang halus. Cara Penyajian: Bilas poci dengan air panas. Masukkan teh Tong Tji sebanyak satu sendok makan penuh. Tuang +/- 300 cc air panas (80°C). Diamkan selama +/- 5 menit. Nikmati teh melati seduh dengan aroma yang khas ini! Termasuk dalam kategori minuman dan teh seduh.",tong tji super jasmine tea 250g teh seduh pack tong tji jasmine tea super teh super padu pucuk daun teh pilih bunga melati asli khas aroma melati halus teh jasmine super tong tji gari masyarakat saji poci tanah liat produk teh seduh loose tea kemas 250 gram padu daun teh pucuk bunga melati asli pilih olah cermat nikmat mantap cinta teh sejati sepet pas aroma bunga melati asli halus saji bilas poci air panas masuk teh tong tji sendok makan penuh tuang 300 cc air panas 80c diam 5 menit nikmat teh melati seduh aroma khas kategori minum teh seduh,1,Minuman Teh & Sirup,128,1660.0
https://shopee.co.id/HiLo-School-Susu-Strawberry-10-Sachet-Susu-Tinggi-Kalsium-Lebih-Rendah-Gula-i.12656836.19355313849,https://down-id.img.susercontent.com/file/id-11134207-7r98p-lyqczhy34yceec_tn.webp,HiLo School Susu Strawberry 10 Sachet - Susu Tinggi Kalsium Lebih Rendah Gula,3730,21.0,4.9,JAKARTA UTARA,"HiLo School Susu Strawberry 10 Sachet adalah susu rasa stroberi yang enak untuk tumbuh ke atas! Tersedia dalam kemasan sachet yang praktis! Tinggi Kalsium, Lebih Rendah Gula & Lemak, Tinggi 12 Vitamin. Untuk capai cita-cita setinggi langit, dukung anak selalu aktif dan penuhi kebutuhan nutrisinya. Jangan lupa, minum HiLo School setiap hari, susu tinggi kalsium dan lebih rendah gula & lemak dengan rasa yang enak. Lengkap dengan 12 vitamin dan dalam kemasan sachet yang praktis untuk dukung aktivitas hariannya. HiLo School, Tumbuh Tuh Ke Atas! Nikmati susu bubuk instan rasa stroberi yang lezat dan bernutrisi ini! Termasuk dalam kategori produk susu dan susu bubuk.",hilo school susu strawberry 10 sachet susu kalsium rendah gula hilo school susu strawberry 10 sachet susu stroberi enak tumbuh sedia kemas sachet praktis kalsium rendah gula lemak 12 vitamin capai citacita langit dukung anak aktif penuh butuh nutrisi lupa minum hilo school susu kalsium rendah gula lemak enak lengkap 12 vitamin kemas sachet praktis dukung aktivitas hari hilo school tumbuh tuh nikmat susu bubuk instan stroberi lezat nutrisi kategori produk susu susu bubuk,2,Makanan & Minuman Sehari-hari,104,2946.7
https://shopee.co.id/Lada-Putih-Bubuk-Halal-GMP-(38gr)-i.59512712.989200620,https://down-id.img.susercontent.com/file/dabcc36351aa632f5a22a7d640c65f97_tn.webp,Lada Putih Bubuk Halal GMP (38gr),1270,0.0,4.9,JAKARTA UTARA,"Lada Putih Bubuk Halal GMP (38gr) dibuat dari rempah asli dan bahan pilihan yang bermutu, lalu diproses menjadi lada putih bubuk yang dikemas dengan praktis sehingga dapat digunakan untuk segala macam keperluan. Tambahkan bumbu dapur lada putih bubuk ini untuk cita rasa pedas dan hangat pada masakan Anda! Termasuk dalam kategori bumbu masakan dan lada.",lada putih bubuk halal gmp 38gr lada putih bubuk halal gmp 38gr rempah asli bahan pilih mutu proses lada putih bubuk kemas praktis perlu tambah bumbu dapur lada putih bubuk cita pedas hangat masakan kategori bumbu masakan lada,7,Bahan Masakan Instan,55,1270.0
